filepath,label,split
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\008_particle0005.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\017_particle0010.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0004.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\014_particle0012.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\013_particle0003.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0041.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0035.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0001.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0031.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\002_particle0014.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\001_particle0006.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0004.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\007_particle0014.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\013_particle0010.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0003.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0002.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\005_particle0014.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0015.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0010.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0025.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0026.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0043.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\006_particle0013.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\013_particle0004.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0033.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0016.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\022_particle0012.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0005.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0030.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0011.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\013_particle0031.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0004.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0000.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0045.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\005_particle0025.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0012.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0032.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0024.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0001.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0013.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\015_particle0022.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\010_particle0005.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\012_particle0003.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0019.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0018.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0019.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0019.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0010.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0037.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\015_particle0008.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\013_particle0001.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0031.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0001.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0042.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0035.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\007_particle0008.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0017.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0026.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0022.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0009.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0054.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0018.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0022.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0026.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\009_particle0002.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\013_particle0036.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\005_particle0011.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0039.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\013_particle0006.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\012_particle0018.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\016_particle0022.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0042.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0020.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0004.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\005_particle0020.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\009_particle0015.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0018.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\015_particle0020.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0012.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\009_particle0010.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\010_particle0002.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\002_particle0032.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\019_particle0014.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0022.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\008_particle0009.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\001_particle0010.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0020.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\006_particle0015.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\013_particle0013.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0029.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0050.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0015.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0043.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0039.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\009_particle0005.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0006.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0014.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\017_particle0020.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0018.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0022.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\005_particle0028.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0037.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0036.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0043.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\022_particle0035.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0008.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0006.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\009_particle0019.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\007_particle0015.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0042.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0028.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\017_particle0002.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0038.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\002_particle0003.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\011_particle0027.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\002_particle0006.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0037.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0026.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\022_particle0013.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\019_particle0028.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0032.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\014_particle0025.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0028.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0009.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0021.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0030.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0020.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0022.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0032.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\014_particle0003.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0004.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0041.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0018.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0039.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0040.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0007.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\004_particle0012.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0032.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0007.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\002_particle0013.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0017.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\007_particle0015.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0015.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\011_particle0001.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0037.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\016_particle0007.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0047.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0024.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\002_particle0043.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0036.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0004.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0040.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0017.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\007_particle0020.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\005_particle0010.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0026.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0013.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0033.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\003_particle0012.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0016.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\002_particle0024.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0001.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0018.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\022_particle0007.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\002_particle0002.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0038.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0003.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\006_particle0018.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\016_particle0003.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0034.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\005_particle0015.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0029.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\002_particle0002.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0033.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\007_particle0000.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\011_particle0006.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0008.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\015_particle0017.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\005_particle0003.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0022.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\013_particle0026.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\002_particle0005.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0030.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0014.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0053.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\002_particle0035.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\012_particle0013.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\010_particle0000.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0017.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\002_particle0022.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\002_particle0000.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0024.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0020.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\013_particle0014.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0010.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\007_particle0013.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0019.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0020.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0053.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0020.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\012_particle0028.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\017_particle0026.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0008.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\013_particle0005.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0012.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0030.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0011.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\001_particle0018.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\013_particle0020.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\006_particle0007.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\002_particle0046.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0008.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0016.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0034.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0041.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0034.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0025.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\022_particle0019.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0010.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\009_particle0027.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0008.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0020.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\004_particle0006.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0023.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\014_particle0000.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0038.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0037.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\010_particle0017.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\019_particle0009.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\022_particle0002.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0029.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\013_particle0026.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\014_particle0013.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\011_particle0014.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0015.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0045.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0035.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\010_particle0011.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\017_particle0023.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\009_particle0006.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0004.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0038.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0046.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0032.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\002_particle0006.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\015_particle0023.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0019.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0041.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\013_particle0023.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\012_particle0008.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0022.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0032.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\005_particle0004.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\013_particle0009.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0018.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\012_particle0021.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0014.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\019_particle0017.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\002_particle0008.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0002.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\010_particle0018.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0011.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0036.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0020.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0035.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0031.png,bop1,test
